ts_code,trade_date,industry,total_mv,pe,pe_ttm,buy_score,sell_score,quadrant,v7c_recommend,r10_pred,r20_pred,sell_10_v6_prob,sell_20_v6_prob,mfk_pyramid_top_heavy,pyr_velocity_20_60,f1_neg1,f2_pos1,main_net_5d
000526.SZ,20260420,文教休闲,480985.7972,26.7682,20.4613,59.19255386534263,16.116922928645703,中性区,False,0.9479986745761271,-0.8444473837300027,0.35022226084656616,0.07936236477643087,0.2682512670189447,-0.015602130977399875,-0.012697499999999981,0.001050499999999987,-0.01484619999999999
000528.SZ,20260420,工程机械,2390223.8786,18.0117,16.3266,62.19981762107049,1.977980343045883,中性区,False,0.931140022358142,0.42810995300004256,0.2037357641165506,0.0334609391455524,0.6013984761419382,0.012131050355023154,-0.027920700000000003,-0.0,-0.011214700000000043
000529.SZ,20260420,食品,361950.0046,29.7224,34.8593,68.36658784831214,0.0,中性区,False,0.8398218787459816,3.296395018977407,0.13547483714928546,0.010185181650139567,0.2931141478443061,-0.05552647731851451,-0.008461,-0.001999000000000005,-0.009839099999999995
000530.SZ,20260420,机械基件,612172.2801,55.483,57.7229,59.55809075819515,14.880575308864547,中性区,False,0.8229632265279965,-0.12899415660045596,0.31839864444307575,0.10087979506684512,0.3847736865753883,-0.04474829186874624,-0.0103152,-0.026547399999999992,0.012636899999999993
000531.SZ,20260420,火力发电,758140.1697,45.4984,17.9613,64.67574739598504,11.370683864972207,中性区,False,1.0440858699301494,0.8975480145951763,0.3164482063796665,0.040348627256895676,0.5158668354653988,0.06393466629982236,-0.0,0.0,-0.0518134
000532.SZ,20260420,多元金融,569113.4693,36.3566,25.426,58.17656276844942,9.566667994568439,中性区,False,0.9479986745761271,-1.2254201136258842,0.24985402004474677,0.10693159479409436,0.30910752973069194,-0.04196030407621987,-0.006579999999999984,0.0013995999999999714,-0.022496000000000023
000533.SZ,20260420,电气设备,660420.096,70.2183,63.9463,34.39730794806717,79.51088617412688,中性区,False,0.8229632265279965,-7.124595699455578,0.6352294534209184,0.7217217316472863,0.413747904509956,-0.1364329417757431,-0.36188659999999995,-0.39653569999999994,0.03464910000000007
000534.SZ,20260420,生物制药,1447117.7854,75.0811,64.6337,33.24300312823219,95.93930681993487,中性区,False,0.8618938265585376,-7.547195456388146,0.7343794433221089,0.8654419498250939,0.6568172407733629,-0.043807420535714625,-0.22191209999999997,-0.1711651999999999,-0.12868690000000005
000536.SZ,20260420,元器件,1363654.1719,,,46.27348134605997,19.52919433427246,中性区,False,0.8398218787459816,-4.040325878641766,0.3392843299791712,0.14508360257399128,0.43929248235975943,-0.04843996949878698,-0.0051617,0.0,-0.041731500000000116
000537.SZ,20260420,新型电力,1795877.4439,17.8061,19.9864,45.291483944337024,39.89955990324317,中性区,False,0.931140022358142,-4.576040966935272,0.40889683677844374,0.3665373172766009,0.5290727638748137,-0.1275413364760406,-0.0,0.021199899999999987,-0.06336569999999997
000538.SZ,20260420,中成药,10022203.0411,21.102,19.2742,55.823723113316014,0.0,中性区,False,0.931140022358142,-1.7955298263248183,0.17372169339622506,0.019264449684185912,0.5413431009014539,-0.05551403062347421,-0.0,-0.07138480000000004,0.04010079999999996
000539.SZ,20260420,火力发电,2572639.1531,26.6804,317.2064,51.64020390303308,32.189268880859316,中性区,False,0.8618938265585376,-2.690334451840711,0.4317950799220634,0.2203364524211147,0.4638120441046697,-0.009807203029534584,-0.024487699999999984,0.09362320000000002,-0.1156279
000541.SZ,20260420,家用电器,993648.5148,22.2699,29.5493,65.70626895780488,0.0,中性区,False,0.8398218787459816,2.2386522281117243,0.10720162066231774,0.008024196581835548,0.39400928417788883,-0.136336410832623,0.0,-0.0,-0.005463899999999987
000543.SZ,20260420,火力发电,1920033.2414,9.3044,8.0441,63.93571998188796,0.663912349940334,中性区,False,0.931140022358142,1.1183047316610693,0.187966948199284,0.019964420450888427,0.9647693766918419,0.06908896872777803,0.0,-0.0,-0.06331499999999997
000544.SZ,20260420,环境保护,846026.1356,8.1966,7.976,62.93595423389921,0.0,中性区,False,0.9479986745761271,0.6439286028080949,0.11982198338114784,0.014186892575213274,0.370366041194028,-0.11774363228651336,0.0,-0.0,0.004819899999999982
000545.SZ,20260420,化工原料,308878.759,,,64.2839573901032,40.470760707977725,中性区,False,0.9359090741000039,1.2350187993352875,0.4730917710776112,0.2939059860629539,0.4177060612933334,-0.08415318181003484,-0.0179577,-0.020131100000000002,-0.01702590000000001
000546.SZ,20260420,环境保护,528023.1699,132.9548,,44.71723335653879,47.37343969664768,中性区,False,0.8229632265279965,-4.40013539161907,0.46504496758278846,0.409019324450846,0.48078528013901345,0.049169249349944766,-0.02950759999999996,-0.15130400000000008,0.09913579999999997
000547.SZ,20260420,通信设备,4232743.9763,,,31.91471590055042,82.89294612674574,中性区,False,0.8229632265279965,-9.485953981037136,0.6249339313107972,0.7963460859082225,0.6854021432327029,-0.09573979244090502,-0.8526987999999998,-0.9337762000000005,-0.4170252000000003
000548.SZ,20260420,路桥,286549.8755,35.1927,62.2979,66.45896851971257,0.0,中性区,False,0.8398218787459816,2.5379255739262203,0.16432479809454015,0.025825052150004545,0.25275881846233006,-0.04641055935013336,-0.0041351999999999995,-0.004169700000000008,0.006691399999999993
000550.SZ,20260420,汽车整车,1589176.974,10.3385,13.3769,64.2084330968777,14.686631948412817,中性区,False,1.0440858699301494,0.7117438492700929,0.30483552706968947,0.11511180466093483,0.22841923894875718,-0.00929225392731639,6.420000000000817e-05,-0.02319749999999995,0.017257100000000015
000551.SZ,20260420,专用机械,738733.1621,29.4751,28.6886,60.39372831760558,20.95825815299175,中性区,False,0.9359090741000039,-0.31173627988976577,0.3744615593716608,0.12224754872137092,0.32922639417499366,-0.08177217911180962,-0.0,0.00533729999999993,-0.0361995
000552.SZ,20260420,煤炭开采,1305841.7952,10.7537,,63.71900528924236,39.65503569959646,中性区,False,0.8229632265279965,1.525385460943918,0.42206057717696766,0.3461464782097071,0.7193208119277522,-0.0420666066672003,-0.039753099999999986,-0.056370699999999996,0.0373892
000553.SZ,20260420,农药化肥,1449142.9185,,,65.13764591809071,13.016139157285952,中性区,False,0.9359090741000039,1.5744453580631248,0.2696600619494903,0.1342759033880587,0.23922568820598386,-0.017137801036238298,0.0013780000000000018,-0.002689599999999996,0.0042859000000000065
000554.SZ,20260420,石油贸易,372134.0281,37.4646,23.374,56.56951970732358,30.94873241967898,中性区,False,1.0440858699301494,-1.9405856695321653,0.4288585105990512,0.20519995268698893,0.45992029022423836,-0.0531280548089243,-0.03608090000000001,0.0,-0.055379700000000094
000555.SZ,20260420,软件服务,1624664.4376,,,39.54083366521492,69.12336853516737,中性区,False,0.8229632265279965,-5.766704910128572,0.5795548578078838,0.6205574947673829,0.4178003429553676,-0.03229099599407542,-0.088983,-0.23007770000000016,0.0838247
000557.SZ,20260420,铁路,739395.9906,28.1131,22.1688,65.28951654707359,0.0,中性区,False,0.9479986745761271,1.5797049785262247,0.11160506739853854,0.00955188832595756,0.47330375203281294,-0.030392928154798216,0.0,-0.0,0.009176600000000016
000558.SZ,20260420,旅游景点,667818.0056,,,64.88944815902623,19.222721523965124,中性区,False,0.8398218787459816,1.9138842785173318,0.3780751629062344,0.09129016081637299,0.425873099244802,-0.06019758990480201,-0.028069999999999973,-0.024096100000000002,-0.012607
000559.SZ,20260420,汽车配件,6236189.2332,65.5749,61.8826,36.28009247957771,54.53448916030023,中性区,False,0.8229632265279965,-6.627540583136795,0.538927030828435,0.42428332952054587,0.44136882311195763,-0.06776708751506,-0.1512491,-0.12068300000000022,-0.03056610000000022
000560.SZ,20260420,房产服务,713716.7579,97.2204,66.5454,58.15618925712609,14.632663409890466,中性区,False,0.8229632265279965,-0.686390193425514,0.33280045641043016,0.0788692390437902,0.9213535028115284,0.009309654384516142,-0.07494550000000003,-0.10246129999999998,0.018998899999999992
000561.SZ,20260420,通信设备,1072246.6334,,,56.81679839330698,21.591794293314805,中性区,False,0.8398218787459816,-1.2568901781685529,0.3672990905947538,0.1409497585050302,0.4658387722024708,-0.11478532403557656,-0.0,0.005195600000000005,-0.010302699999999988
000563.SZ,20260420,多元金融,1856371.24,13.6392,12.9036,62.12202402595082,0.0,中性区,False,0.9479986745761271,0.32030995212781393,0.1291293296646008,0.020005626819856005,0.5546243908910747,-0.057874472710621405,0.0,-0.0,-0.04589110000000008
000564.SZ,20260420,百货,4388109.395,,,60.636679957706285,7.397589797663152,中性区,False,0.8229632265279965,0.29985290912517126,0.26744736909047057,0.051676697409883864,1.0648303408367688,-0.006106646827355955,0.0,-0.016431800000000208,0.02043500000000017
000565.SZ,20260420,染料涂料,375924.4547,860.8551,645.4642,59.34963155212723,11.79548358729476,中性区,False,0.8398218787459816,-0.2887468043857097,0.276304790093042,0.1073052830756938,0.2162532539127662,-0.13278233007102438,-0.005658200000000003,-0.0014201999999999995,-0.0070266
000566.SZ,20260420,化学制药,922426.6046,,,58.54181740912506,29.29479333392937,中性区,False,0.8398218787459816,-0.6099337076433711,0.40690796607626867,0.20786410164578606,0.3942427874546055,-0.07802060179487852,0.0,-0.05068730000000006,0.054478599999999995
000567.SZ,20260420,多元金融,1168846.1087,35.407,,60.14449886007997,8.604908580291,中性区,False,0.8398218787459816,0.027292437256300407,0.20676266637052748,0.14689523301775506,0.34106451985247027,-0.02235618194838479,-0.001888699999999987,-0.0,0.006315199999999965
000568.SZ,20260420,白酒,16549043.49,12.2831,13.0902,53.21800150470551,5.022618559009931,中性区,False,0.931140022358142,-2.4834403309979898,0.24027142270811916,0.03082407876221433,0.5735459976354705,-0.1093661215331041,-0.10786839999999998,0.0,-0.04933830000000046
000570.SZ,20260420,农用机械,414241.5016,224.0367,249.2235,59.160019750984176,59.76792451217264,中性区,False,0.8229632265279965,-0.2872671890675385,0.5447706260363492,0.5069185532275929,0.5388100696560464,0.0030954724692958124,-0.004148899999999976,-0.11993439999999995,0.11746459999999999
000571.SZ,20260420,煤炭开采,558020.785,,,42.95516489183947,62.54451228723329,中性区,False,0.8229632265279965,-4.865321466299689,0.5351795858012324,0.569853357080165,0.5989775348778723,-0.0788230976233899,-0.0598012,-0.04337789999999998,-0.016423299999999988
000572.SZ,20260420,汽车整车,1154534.7711,,,55.11357684585661,38.7614141930594,中性区,False,0.8229632265279965,-1.6555007104391655,0.4983590771412675,0.23591866468889744,0.4044662045819842,0.037244154396888884,-0.059123199999999994,-0.018848099999999996,-0.05014599999999998
000573.SZ,20260420,区域地产,283396.5882,,43.4306,62.064066964233945,55.44378006444741,中性区,False,0.9359090741000039,0.35239036600967333,0.4888934210010653,0.5127668449993785,0.436074870146311,-0.07232302072200031,-0.0701935,-0.013765099999999978,-0.05642840000000003
000576.SZ,20260420,电气设备,508427.2193,247.8368,65.1683,59.04143438674336,18.222933957936405,中性区,False,0.8398218787459816,-0.41128599734233745,0.36224684669119545,0.09614259035178578,0.2424668784876457,-0.05962198510673061,-0.0,0.012564700000000002,-0.02930120000000003
000581.SZ,20260420,汽车配件,2078589.24,12.5251,13.5479,57.60115893523977,16.095402358448034,中性区,False,0.931140022358142,-1.3262867693369456,0.3566661165068396,0.07087303493974659,0.38188041980363263,-0.10445295115611686,0.1349722,-0.0,0.12560800000000003
000582.SZ,20260420,港口,2310420.4159,18.9522,21.1606,58.46037361873862,9.968702471382878,中性区,False,0.931140022358142,-1.0586929823271072,0.25003387679931205,0.11281470028589113,0.5689698444375005,-0.037850479647093316,-0.00946940000000001,-0.017704799999999993,0.019766999999999996
000586.SZ,20260420,通信设备,269268.48,,335.2294,32.77539365848016,91.42728394093578,中性区,False,0.8618938265585376,-7.670644356402682,0.7543615005641416,0.7567233298663952,0.4710712119482715,0.11281073794932084,-0.1310841,-0.15830129999999995,0.02721719999999994
000589.SZ,20260420,汽车配件,795967.746,12.9324,15.7628,65.3822486463628,0.0,中性区,False,0.9479986745761271,1.6165752612036133,0.1273728343358325,0.008271480641528921,0.3234775820501088,-0.036643903848589454,-0.013975399999999989,-0.0,0.002858400000000005
000590.SZ,20260420,中成药,280660.3249,,,64.1826273774826,10.223361598383386,中性区,False,0.8398218787459816,1.632852335775588,0.2939143959175011,0.06110352813325936,0.28178106083515364,-0.04608555588653618,-0.0047742999999999996,-0.001105100000000002,-0.008391300000000004
000591.SZ,20260420,新型电力,2193763.3536,17.9026,20.6984,50.01064674731302,16.57926043803375,中性区,False,0.931140022358142,-3.33018198694961,0.32059694902914293,0.12391528988786522,0.7070562638771721,-0.010794593038062406,-0.0,0.0,-0.11810530000000008
000592.SZ,20260420,林业,1875759.2461,,,31.91471590055042,54.77566768179334,中性区,False,0.8229632265279965,-8.093964877010462,0.5139325178945164,0.46428405828760533,0.4770626680721597,0.051592427964179066,-0.8563581000000002,-0.30002110000000004,-0.6508863000000007
000593.SZ,20260420,供气供热,635135.5169,333.456,4265.7118,31.91471590055042,94.15384826801932,中性区,False,0.8229632265279965,-7.9818156648867955,0.7121734475286047,0.8665866731418532,0.5593735428772331,0.05357022261954636,-0.08552530000000001,-0.06947589999999997,-0.01858870000000001
000596.SZ,20260420,白酒,6619129.2,11.9972,13.9911,51.776899480791016,18.659783244517097,中性区,False,0.931140022358142,-2.863891265311419,0.375247394374796,0.08631533910858492,0.41648797296985085,-0.12139131283502397,-0.013245899999999991,-0.0024963000000000107,0.0021240000000001136
000597.SZ,20260420,化学制药,790606.8988,19.2902,21.1063,64.12959842921975,4.969838380199816,中性区,False,1.0440858699301494,0.6803991854092929,0.23963806056239778,0.03489254360753289,0.3916929149689042,-0.010080096506620395,0.0034205999999999976,-0.0092139,0.0055119000000000105
000598.SZ,20260420,水务,2196230.4187,11.0025,10.2906,61.48760611552113,0.0,中性区,False,0.9479986745761271,0.06806539094096911,0.12668683828489655,0.01481755030360809,0.7552586510776218,-0.03819672571335414,0.0,-0.005980299999999982,-0.017286800000000015
000599.SZ,20260420,汽车配件,494955.9461,,,60.15364805708845,20.88256040204925,中性区,False,0.8398218787459816,0.030930157986873347,0.38453532123318335,0.10833684454911634,0.3501438854687701,-0.10013927657521382,-0.014718500000000002,-0.00192910000000003,-0.02029720000000002
000600.SZ,20260420,火力发电,1559797.7352,29.3659,9.2952,61.585426805922594,14.691348577851455,中性区,False,0.931140022358142,0.18382816489724166,0.328671011731809,0.08499188352305069,0.3305905991239872,-0.015601051176823755,-0.0111932,0.008323599999999999,-0.04618910000000001
000601.SZ,20260420,水力发电,551329.8418,71.8833,105.1844,50.36773119465797,37.64281018950044,中性区,False,0.8618938265585376,-3.0262672468517406,0.5011904345752054,0.21532949775181304,0.5030910948977684,0.02432600754539349,-0.0,0.04999430000000008,-0.09146950000000006
000603.SZ,20260420,铅锌,3908676.3451,100.2134,76.1224,38.27536477113676,56.83199231490702,中性区,False,0.8229632265279965,-6.100788698165206,0.504188041914239,0.5147672699348129,0.6111756130190715,-0.2806422602709312,0.05886889999999996,0.02969179999999997,-0.010084599999999999
000605.SZ,20260420,水务,252503.5576,156.9204,146.8004,64.26726698654275,3.9285931848990527,中性区,False,0.8398218787459816,1.6665050443378988,0.2136397706169337,0.0671042402956829,0.14776166419872208,-0.04549737248230935,-0.0037478,-0.00041350000000003504,-0.005524799999999986
000607.SZ,20260420,广告包装,512919.9986,,,55.427676867080706,15.219594743155955,中性区,False,0.8398218787459816,-1.6236182610922905,0.30337016692652535,0.1250689619890384,0.26399553953861654,-0.2183814348342562,-0.007381099999999985,0.0020084999999999717,-0.011297499999999969
000610.SZ,20260420,旅游服务,301853.5738,,,55.57872975022294,47.76387199107063,中性区,False,0.8229632265279965,-1.5327003436864535,0.4822705221951029,0.39313485948380994,0.2869973610069048,-0.07177309588296893,-0.021913300000000004,0.010002200000000024,-0.03220169999999992
000612.SZ,20260420,铝,1787106.8916,30.357,18.4879,56.38399798053976,55.0937261321571,中性区,False,0.931140022358142,-1.64761726137775,0.534977955013175,0.43901524590664165,0.6609556954325283,-4.329588125706607e-05,-0.18194950000000004,-0.015272400000000018,-0.2548404000000001
